,NUM_EXP,ADR1,ADR2,COMMUNE,CP,CC,LATITUDE,LONGITUDE,GEO_SCORE,DEP,polyID,degrees
1276,44005036.0,10 LA BERTETTERIE,,CHAUMES EN RETZ,44320,44005,47.157988,-1.940944,0.53,44,1276,33
1277,44037031.0,LES BOUTINERIES,,CHATEAU THEBAUD,44690,44037,47.11395,-1.471417,0.83,44,1277,22
1278,44057040.0,1 LA CROIX DE LOURMEL,,FEGREAC,44460,44057,47.59535,-2.066577,0.77,44,1278,21
1279,44068109.0,LES ROCHETTES-N DAME DE GRACE,,GUENROUET,44530,44068,47.498686,-1.871516,0.79,44,1279,41
1280,44015173.0,2 LA CAMUSAIS,,BLAIN,44130,44015,47.449723,-1.827283,0.68,44,1280,47
1281,44084275.0,LE PRE CLOS,,LE LOROUX BOTTEREAU,44430,44084,47.254194,-1.270525,0.89,44,1281,29
1282,44090200.0,LA RIVIERE,,LA MARNE,44270,44090,46.998383,-1.754339,0.95,44,1282,34
1283,44132256.0,PONT DE TERRE,,PORNICHET,44380,44132,47.280714,-2.309347,0.78,44,1283,17
1284,44221037.0,5 PATIS JAMET,,LA CHEVALLERAIS,44810,44221,47.486935,-1.661685,0.75,44,1284,52
1285,44158099.0,PETITE ROUILLONNAIS,,ST ETIENNE DE MONTLUC,44360,44158,47.287046,-1.745996,0.77,44,1285,45
1286,44065053.0,"6, RUE MOLIERE",,GRAND AUVERNE,44520,44065,47.592096,-1.330113,0.88,44,1286,41
1287,44001120.0,47 RUE DES ECOLES,,ABBARETZ,44170,44001,47.551035,-1.532041,0.82,44,1287,39
1288,44015422.0,2 REAUTE ST OMER,,BLAIN,44130,44015,47.469256,-1.834153,0.47,44,1288,38
1289,44120028.0,LE MARGAT,,LE PELLERIN,44640,44120,47.196871,-1.786382,0.49,44,1289,33
1290,44069069.0, LE BLANC,,GUERANDE,44350,44069,47.347174,-2.402671,0.39,44,1290,21
1291,44015225.0, LE BREIL,,BLAIN,44130,44015,47.443041,-1.755641,0.71,44,1291,38
1292,44023069.0,20 LA CORNUAIS,,BOUVRON,44130,44023,47.423716,-1.864902,0.68,44,1292,50
1293,44202225.0,LA RENAUDIERE,,TEILLE,44440,44202,47.452952,-1.278647,0.86,44,1293,36
1294,44145325.0,LES RINIERES,,ROUANS,44640,44145,47.170492,-1.84673,0.85,44,1294,25
1295,44006032.0,6 ROUTE DE LIMARZEL,,ASSERAC,44410,44006,47.451129,-2.445997,0.82,44,1295,16
1296,44098556.0,COEMEUX,,MISSILLAC,44780,44098,47.479837,-2.183368,0.49,44,1296,22
1297,44031213.0,BOIS BOUREL,,LA CHAPELLE GLAIN,44670,44031,47.608873,-1.228619,0.8,44,1297,69
1298,44001535.0,LE PONT MORON,,ABBARETZ,44170,44001,47.575331,-1.441201,0.78,44,1298,28
1299,44156258.0,36 LA VERGNE,,CORCOUE SUR LOGNE,44650,44156,46.95348,-1.634737,0.8,44,1299,33
1300,44187073.0, LA MAULEVRAIS,,ST PERE EN RETZ,44320,44187,47.231055,-2.131894,0.71,44,1300,16
1301,44059025.0,9 LA FRAUDIERE,FRESNAY EN RETZ,VILLENEUVE EN RETZ,44580,44021,47.013126,-1.868517,0.58,44,1301,26
1302,44133030.0,LA PETITE PELTANCHE,,PORT ST PERE,44710,44133,47.152688,-1.755933,0.57,44,1302,32
1303,44036275.0,LES RIVIERES,,CHATEAUBRIANT,44110,44036,47.722131,-1.367807,0.52,44,1303,51
1304,44005322.0, LA PRAUDERIE LA SICAUDAIS,,CHAUMES EN RETZ,44320,44005,47.135492,-1.942381,0.58,44,1304,36
1305,44216403.0,5 L ENTAUMIERE,,VIEILLEVIGNE,44116,44216,46.968584,-1.451967,0.73,44,1305,25
1306,44188637.0,8 LA HAIRIAU,,ST PHILBERT DE GRAND LIEU,44310,44188,47.028652,-1.688144,0.76,44,1306,28
1307,44205016.0,LA DUCHETAIS,,LES TOUCHES,44390,44205,47.457974,-1.452087,0.73,44,1307,27
1308,44022263.0,LA POUPLINIERE,,BOUSSAY,44190,44022,47.045081,-1.198645,0.79,44,1308,17
1309,44015077.0,30 MESPRAS,,BLAIN,44130,44015,47.503123,-1.766015,0.59,44,1309,30
1310,44015113.0,7 LE TERRIER,,BLAIN,44130,44015,47.471056,-1.72152,0.67,44,1310,46
1311,44155028.0,9 LA BERTINIERE,,ST COLOMBAN,44310,44155,47.011407,-1.558057,0.64,44,1311,15
1312,44170018.0,LE BAS MORTIER,,ST JULIEN DE VOUVANTES,44670,44170,47.66396,-1.251027,0.59,44,1312,37
1313,44089020.0,LA FORGE,,MALVILLE,44260,44089,47.341572,-1.875071,0.84,44,1313,22
1314,44201055.0, LE BLANC VERGER,,SUCE SUR ERDRE,44240,44201,47.342257,-1.52805,0.46,44,1314,20
1315,44023427.0, LE HAUT PAS,,BOUVRON,44130,44023,47.394734,-1.861382,0.54,44,1315,41
1316,44073672.0,204 GRAND NOE,,HERIC,44810,44073,47.431552,-1.644069,0.59,44,1316,33
1317,44214218.0,BENOIS LANDE,,VAY,44170,44214,47.56805,-1.736989,0.54,44,1317,25
1318,44128035.0,LA BARRE,,PLESSE,44630,44128,47.560741,-1.832501,0.48,44,1318,44
1319,44021074.0, LES CLOS MOUILLES,BOURGNEUF EN RETZ,VILLENEUVE EN RETZ,44580,44021,47.069124,-1.91045,0.61,44,1319,33
1320,44090011.0, 9 LA JACQUETERIE,,LA MARNE,44270,44090,46.974247,-1.6996,0.87,44,1320,31
1321,44133270.0,LA PUILLIERE,,PORT ST PERE,44710,44133,47.156777,-1.764432,0.7,44,1321,35
1322,44151074.0,MARLAN,,ST ANDRE DES EAUX,44117,44151,47.328243,-2.290834,0.54,44,1322,15
1323,44068176.0,32 L EPAUD ND DE GRACE,,GUENROUET,44530,44068,47.484695,-1.919925,0.49,44,1323,45
1324,44041480.0,RTE CHANTEMERLE-LA BUCHETIERE,,LA CHEVROLIERE,44118,44041,47.075991,-1.576303,0.61,44,1324,14
1325,44014255.0,LES HAUTES VIGNES,,LE BIGNON,44140,44014,47.093913,-1.48291,0.88,44,1325,31
1326,44114039.0, LA ROUSSELIERE,,ORVAULT,44700,44114,47.295806,-1.637214,0.64,44,1326,22
1327,44105020.0,MOULIN DES GREES,,MOUAIS,44590,44105,47.710717,-1.684029,0.93,44,1327,31
1328,44056099.0,11 LE MOULIN DE LA VIOLAYE,,FAY DE BRETAGNE,44130,44056,47.407286,-1.759287,0.84,44,1328,38
1329,44089281.0,LA RATERIE,,MALVILLE,44260,44089,47.343191,-1.867244,0.59,44,1329,24
1330,44144080.0,LA CONILLERE,,RIAILLE,44440,44144,47.533033,-1.339766,0.5,44,1330,28
1331,44161022.0,SAINT-JOSEPH,,ST GILDAS DES BOIS,44530,44161,47.513888,-2.086175,0.77,44,1331,32
1332,44039004.0,LA METAIRIE DU BOIS,,CHEIX EN RETZ,44640,44039,47.182987,-1.766685,0.69,44,1332,36
1333,44128234.0,CHEMIN DE LA CHESNAIE,,PLESSE,44630,44128,47.533665,-1.85869,0.89,44,1333,44
1334,44023020.0,44 GAVALAIS,,BOUVRON,44130,44023,47.390331,-1.907339,0.64,44,1334,41
1335,44011413.0,LES BAS COUDREAUX,BELLIGNE,LOIREAUXENCE,44370,44213,47.496007,-1.03355,0.57,44,1335,7
1336,44067086.0,2 LES LANDELLES,,GUEMENE PENFAO,44290,44067,47.624629,-1.777513,0.78,44,1336,36
1337,44205067.0,LA BELLANGERAIS,,LES TOUCHES,44390,44205,47.465156,-1.403317,0.82,44,1337,32
1338,44001013.0,LA FERME DE LA RIVIERE,,ABBARETZ,44170,44001,47.573339,-1.471154,0.83,44,1338,34
1339,44099023.0,LE VAUBENOIS,,MOISDON LA RIVIERE,44520,44099,47.62378,-1.365972,0.54,44,1339,33
1340,44221033.0,13 Bis LE CHALONGE,,LA CHEVALLERAIS,44810,44221,47.49464,-1.664267,0.71,44,1340,51
1341,44187164.0,5 ROBINIERE DU NORD,,ST PERE EN RETZ,44320,44187,47.22959,-2.022669,0.69,44,1341,31
1342,44109001.0, ATLANPOLELA CHANTRERIE,,NANTES,44000,44109,47.228806,-1.533824,0.39,44,1342,4
1343,44015218.0,ROUTE DE LA PAUDAIS,,BLAIN,44130,44015,47.474349,-1.778102,0.82,44,1343,35
1344,44112015.0,LE ROTI,,NOYAL SUR BRUTZ,44110,44112,47.775285,-1.34519,0.6,44,1344,30
1345,44146496.0,LA LONGUE HAIE,,ROUGE,44660,44146,47.776765,-1.47182,0.85,44,1345,33
1346,44217009.0,LA BOURMAUDERIE,,VIGNEUX DE BRETAGNE,44360,44217,47.315271,-1.750485,0.78,44,1346,32
1347,44056541.0,BERNARDAIS,,FAY DE BRETAGNE,44130,44056,47.425205,-1.801013,0.8,44,1347,44
1348,44056016.0,5 LA BABINAIS,,FAY DE BRETAGNE,44130,44056,47.401571,-1.769683,0.77,44,1348,48
1349,44180089.0, LA COIPELIERE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.6,44,1349,31
1350,44073052.0, SAINTE ANNE,,HERIC,44810,44073,47.426955,-1.600515,0.74,44,1350,33
1351,44168022.0,9 RUE DE LA RINAIS,,ST JOACHIM,44720,44168,47.363751,-2.187407,0.72,44,1351,16
1352,44076040.0,3 LES BASSES RIVIERES,,JANS,44170,44076,47.616813,-1.585375,0.8,44,1352,39
1353,44015709.0,LA RIDELAIS ST/EMILIEN,,BLAIN,44130,44015,47.433926,-1.745104,0.57,44,1353,37
1354,44201054.0, LA BULOTIERE,,SUCE SUR ERDRE,44240,44201,47.337108,-1.501006,0.88,44,1354,25
1355,44131173.0, LE HAUT CHEMIN,STE MARIE SUR MER,PORNIC,44210,44131,47.120437,-2.104884,0.4,44,1355,16
1356,44082034.0,304 LA CHAUVELIERE,,LIGNE,44850,44082,47.404173,-1.394023,0.79,44,1356,35
1357,44001085.0,LA ROBERDIERE,,ABBARETZ,44170,44001,47.536667,-1.464089,0.79,44,1357,24
1358,44087119.0,LE TREIL - 16 BIS,,MACHECOUL ST MEME,44270,44087,47.017739,-1.81933,0.61,44,1358,32
1359,44098075.0,LE RIANDON,,MISSILLAC,44780,44098,47.465111,-2.145149,0.77,44,1359,31
1360,44099099.0, LA JOUNAIS,,MOISDON LA RIVIERE,44520,44099,47.632743,-1.35218,0.61,44,1360,36
1361,44072108.0,16 COETBOUT,,HERBIGNAC,44410,44072,47.453779,-2.332099,0.53,44,1361,22
1362,44189038.0, LE GUERVEAU,,STE REINE DE BRETAGNE,44160,44189,47.450593,-2.169261,0.73,44,1362,33
1363,44111060.0, VILLENEUVE,,NOTRE DAME DES LANDES,44130,44111,47.386606,-1.716238,0.65,44,1363,32
1364,44180101.0,LE BAS CARBOUCHET,SAINT MARS LA JAILLE,VALLONS DE L ERDRE,44540,44180,47.546475,-1.186919,0.59,44,1364,55
1365,44134014.0,LE PETIT BOIS DE LA HERSE,,POUILLE LES COTEAUX,44522,44134,47.472953,-1.183041,0.86,44,1365,37
1366,44017011.0, LE GRAND EPINAY,BONNOEUVRE,VALLONS DE L ERDRE,44540,44180,47.517832,-1.246811,0.69,44,1366,42
1367,44153117.0,LA COUR GAUTRON,ND,ST AUBIN DES CHATEAUX,44110,44153,47.739563,-1.517855,0.73,44,1367,38
1368,44072441.0,KERGOCHE,,HERBIGNAC,44410,44072,47.425097,-2.362787,0.55,44,1368,38
1369,44141069.0, MOSTIERE,,LA REMAUDIERE,44430,44141,47.23343,-1.248731,0.55,44,1369,26
1370,44020047.0,49 Ter RUE JULES VALLES,,BOUGUENAIS,44340,44020,47.171573,-1.573561,0.73,44,1370,9
1371,44110578.0,1 LE PAS DURAND,,NORT SUR ERDRE,44390,44110,47.485542,-1.505665,0.78,44,1371,26
1372,44128275.0,STE MARIE,,PLESSE,44630,44128,47.545948,-1.886686,0.63,44,1372,67
1373,44191154.0, LA POTERIE,SAINT SULPICE DES LANDES,VALLONS DE L ERDRE,44540,44180,47.574027,-1.207908,0.69,44,1373,37
1374,44048055.0,LES HAIES,,COUFFE,44521,44048,47.3817,-1.273579,0.53,44,1374,24
1375,44180079.0, LA PAONNIERE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.61,44,1375,31
1376,44067613.0,BAS GUILLE,,GUEMENE PENFAO,44290,44067,47.608339,-1.854867,0.64,44,1376,42
1377,44139039.0, LA SENSIVE,,QUILLY,44750,44139,47.466039,-1.963927,0.36,44,1377,53
1378,44174014.0,8 LE PAS CLAVIER,,ST LUMINE DE COUTAIS,44310,44174,47.051138,-1.747549,0.72,44,1378,32
1379,44180003.0,16 LE RAITEAU,SAINT MARS LA JAILLE,VALLONS DE L ERDRE,44540,44180,47.537271,-1.22406,0.51,44,1379,43
1380,44191233.0,LA PINERIE,SAINT SULPICE DES LANDES,VALLONS DE L ERDRE,44540,44180,47.574027,-1.207908,0.69,44,1380,37
1381,44050018.0,6 LE SOUCHET,,CROSSAC,44160,44050,47.398271,-2.148479,0.69,44,1381,27
1382,44146111.0,3 RUE SAINTE MARIE,,ROUGE,44660,44146,47.782673,-1.44297,0.42,44,1382,42
1383,44174052.0,2 LE BAS FIEF,,ST LUMINE DE COUTAIS,44310,44174,47.059541,-1.710546,0.69,44,1383,26
1384,44110016.0,106 MARCHANDERIE,,NORT SUR ERDRE,44390,44110,47.479648,-1.488533,0.76,44,1384,25
1385,44214026.0, 6 LA DAVIAIS,,VAY,44170,44214,47.530548,-1.713296,0.63,44,1385,35
1386,44098116.0,LA GREYETTE,,MISSILLAC,44780,44098,47.460186,-2.253579,0.48,44,1386,20
1387,44040013.0,LE CHAMPS BLANC,CHEMERE,CHAUMES EN RETZ,44320,44005,47.115206,-1.940197,0.54,44,1387,41
1388,44158316.0,GRIFFOLET,,ST ETIENNE DE MONTLUC,44360,44158,47.256143,-1.775213,0.71,44,1388,36
1389,44138008.0,1 LE SAUZAIS,,PUCEUL,44390,44138,47.531446,-1.595935,0.56,44,1389,38
1390,44067247.0,2 LA MOUSSAUDAIS,,GUEMENE PENFAO,44290,44067,47.614266,-1.893614,0.78,44,1390,45
1391,44128054.0,ST.MAURICE,,PLESSE,44630,44128,47.582485,-1.876071,0.64,44,1391,60
1392,44095214.0,PORTALON,,LA MEILLERAYE DE BRETAGNE,44520,44095,47.555234,-1.384185,0.84,44,1392,26
1393,44015023.0,9 LA DESERTAIS,ST OMER DE BLAIN,BLAIN,44130,44015,47.458886,-1.83631,0.48,44,1393,47
1394,44156004.0,LA COUR,,CORCOUE SUR LOGNE,44650,44156,46.977541,-1.559632,0.81,44,1394,20
1395,44001029.0,25 LA LIRAIS,,ABBARETZ,44170,44001,47.532778,-1.468265,0.66,44,1395,25
1396,44056084.0, LE CHENE ROND,,FAY DE BRETAGNE,44130,44056,47.350968,-1.8107,0.83,44,1396,33
1397,44137223.0,29R GREE BRETON - LA MAZIERE,,PRINQUIAU,44260,44137,47.400874,-2.031434,0.54,44,1397,36
1398,44093237.0,LES HAUTES CHAPELIERES,MAUMUSSON,VALLONS DE L ERDRE,44540,44180,47.482927,-1.108261,0.56,44,1398,17
1399,44119332.0,16 LA GIRAIRIERE,,PAULX,44270,44119,46.984719,-1.772698,0.67,44,1399,37
1400,44174229.0, 1 LE BAS FIEF,,ST LUMINE DE COUTAIS,44310,44174,47.059541,-1.710546,0.69,44,1400,26
1401,44221023.0,LA CHESNAIE DE BODEBRIL,,LA CHEVALLERAIS,44810,44221,47.482277,-1.675924,0.83,44,1401,49
1402,44006274.0,6 BARZIN,,ASSERAC,44410,44006,47.42359,-2.412186,0.39,44,1402,33
1403,44128049.0,1 CHEMIN DE LA POMMERAIE,,PLESSE,44630,44128,47.532287,-1.85546,0.89,44,1403,43
1404,44025064.0,23 LA GERGAUDAIS,,CAMPBON,44750,44025,47.405227,-1.983373,0.7,44,1404,45
1405,44036129.0, LA CARRIERE DES PRINCES,,CHATEAUBRIANT,44110,44036,47.713567,-1.350819,0.85,44,1405,47
1406,44146512.0,LA BEREUZIE,,ROUGE,44660,44146,47.758056,-1.364264,0.41,44,1406,41
1407,44186077.0,26 LE ROZAY,,STE PAZANNE,44680,44186,47.07278,-1.852164,0.57,44,1407,28
1408,44072046.0,KERBRUN,,HERBIGNAC,44410,44072,47.406433,-2.350916,0.45,44,1408,30
1409,44218082.0,LA BERHAUDIERE,,VILLEPOT,44110,44218,47.776007,-1.260258,0.37,44,1409,14
1410,44153371.0,LA FOUQUERAIS,,ST AUBIN DES CHATEAUX,44110,44153,47.717042,-1.486879,0.52,44,1410,24
1411,44207044.0,312 RUE DE L ERDRE,,TRANS SUR ERDRE,44440,44207,47.477001,-1.372769,0.9,44,1411,33
1412,44141002.0,LA MINAUDIERE,,LA REMAUDIERE,44430,44141,47.23343,-1.248731,0.45,44,1412,26
1413,44085031.0,23 RUE L'ABBE COTTEUX,,LOUISFERT,44110,44085,47.680052,-1.431933,0.83,44,1413,28
1414,44194006.0,LA BARBOTIERE,,SAUTRON,44880,44194,47.274744,-1.679423,0.79,44,1414,32
1415,44056678.0, 8 LE GRAND DE FAY,,FAY DE BRETAGNE,44130,44056,47.429575,-1.827519,0.79,44,1415,48
1416,44073139.0,PASSAC,ND,HERIC,44810,44073,47.385611,-1.65963,0.16,44,1416,35
1417,44046117.0,L AUBINAIS,,CORSEPT,44560,44046,47.238898,-2.095367,0.6,44,1417,23
1418,44036074.0,49 RUE DE PROVENCE,,CHATEAUBRIANT,44110,44036,47.709207,-1.380424,0.85,44,1418,39
1419,44007453.0,4 LA ROUAUDAIS,,AVESSAC,44460,44007,47.64637,-1.968215,0.71,44,1419,35
1420,44107022.0,5 LA TARDIVIERE,,MOUZEIL,44850,44107,47.438547,-1.32029,0.72,44,1420,29
1421,44202288.0,LA PREANCIERE,,TEILLE,44440,44202,47.469403,-1.251433,0.7,44,1421,33
1422,44113089.0,L'HOTEL D'ABBE,,NOZAY,44170,44113,47.576806,-1.539469,0.61,44,1422,43
1423,44015007.0,13 LE CLOS COUE,,BLAIN,44130,44015,47.477362,-1.816633,0.67,44,1423,33
1424,44045356.0,15 LA HAUTE MOISONNAIS,,CORDEMAIS,44360,44045,47.319156,-1.812245,0.81,44,1424,34
1425,44056258.0,4 LE PREHEM,,FAY DE BRETAGNE,44130,44056,47.398952,-1.829523,0.75,44,1425,51
1426,44217067.0,16 LA FREUZIERE,,VIGNEUX DE BRETAGNE,44360,44217,47.321321,-1.76764,0.83,44,1426,33
1427,44016009.0,6 L AUBINIERE,,LA BOISSIERE DU DORE,44430,44016,47.223899,-1.208379,0.89,44,1427,24
1428,44015856.0,16 LE FOUE DE BODEBRIL,,BLAIN,44130,44015,47.481469,-1.681476,0.49,44,1428,49
1429,44191006.0,LA RICHARDIERE,SAINT SULPICE DES LANDES,VALLONS DE L ERDRE,44540,44180,47.574027,-1.207908,0.68,44,1429,37
1430,44146510.0,LA REBOURSIERE,,ROUGE,44660,44146,47.750633,-1.40825,0.42,44,1430,42
1431,44212781.0,LA POMMERAYE,,VALLET,44330,44212,47.185816,-1.270158,0.63,44,1431,14
1432,44044201.0, LA RIVIERE,,CONQUEREUIL,44290,44044,47.682294,-1.790622,0.79,44,1432,33
1433,44213001.0,LA RICHARDIERE,,LOIREAUXENCE,44370,44213,47.405064,-1.017971,0.95,44,1433,32
1434,44199134.0,VILLANGER,,SOUDAN,44110,44199,47.741727,-1.298067,0.38,44,1434,38
1435,44005394.0,LE PRE BERTHELOT,,CHAUMES EN RETZ,44320,44005,47.157586,-1.936505,0.84,44,1435,32
1436,44095039.0, LA CROIX CAMUS,,LA MEILLERAYE DE BRETAGNE,44520,44095,47.548734,-1.361993,0.91,44,1436,26
1437,44007084.0,2 RUBLARD,,AVESSAC,44460,44007,47.639008,-1.983925,0.64,44,1437,34
1438,44185187.0,LES CHESNAUX,,ST NICOLAS DE REDON,44460,44185,47.632335,-2.052561,0.52,44,1438,19
1439,44072097.0,5 CHEMIN DES MEGALITHES,ARBOURG,HERBIGNAC,44410,44072,47.403327,-2.329947,0.69,44,1439,22
1440,44216049.0,LE PYROLET,,VIEILLEVIGNE,44116,44216,46.983129,-1.407822,0.8,44,1440,28
1441,44149058.0,2 LA PATISSERIE,,SAFFRE,44390,44149,47.468194,-1.582653,0.78,44,1441,39
1442,44145342.0,2 BEC,,ROUANS,44640,44145,47.174034,-1.832138,0.53,44,1442,28
1443,44067110.0,LE LIBON,,GUEMENE PENFAO,44290,44067,47.677117,-1.834031,0.69,44,1443,42
1444,44099046.0,LA PROVOTE,,MOISDON LA RIVIERE,44520,44099,47.62378,-1.365972,0.58,44,1444,33
1445,44007505.0,LA GREE DU VEAU,,AVESSAC,44460,44007,47.666499,-1.93953,0.8,44,1445,23
1446,44044265.0,LA CROIX DE LA BARRE,,CONQUEREUIL,44290,44044,47.673682,-1.783914,0.8,44,1446,37
1447,44015648.0,LE TERTRE A LA BICHE,,BLAIN,44130,44015,47.496019,-1.699094,0.82,44,1447,46
1448,44129490.0,1 RUE BEAUMARD,,PONTCHATEAU,44160,44129,47.456174,-2.114873,0.75,44,1448,27
1449,44199115.0,BOUVENAY,,SOUDAN,44110,44199,47.706702,-1.237159,0.72,44,1449,16
1450,44011111.0,LA GRANDE METAIRIE,BELLIGNE,LOIREAUXENCE,44370,44213,47.444193,-0.98954,0.54,44,1450,28
1451,44067201.0,BEL AIR,,GUEMENE PENFAO,44290,44067,47.65864,-1.866631,0.79,44,1451,40
1452,44019035.0,LE MONT DES ORMES,,BOUEE,44260,44019,47.314171,-1.920714,0.79,44,1452,20
1453,44146029.0, LA PICOTERIE,,ROUGE,44660,44146,47.775956,-1.418297,0.43,44,1453,46
1454,44087013.0,1 LA VENTE,,MACHECOUL ST MEME,44270,44087,47.020421,-1.713291,0.7,44,1454,31
1455,44017162.0,COLLERAY,BONNOEUVRE,VALLONS DE L ERDRE,44540,44180,47.512197,-1.257759,0.67,44,1455,37
1456,44069973.0,TEVEDAY,,GUERANDE,44350,44069,47.331311,-2.40676,0.46,44,1456,23
1457,44006001.0,LES LANDES DU BOURG,,ASSERAC,44410,44006,47.428669,-2.39083,0.39,44,1457,34
1458,44187011.0,4 LES BIAIS,,ST PERE EN RETZ,44320,44187,47.192804,-2.008489,0.64,44,1458,25
1459,44072578.0, KERMARIE,,HERBIGNAC,44410,44072,47.413207,-2.292781,0.54,44,1459,16
1460,44031343.0,BONODIERE,,LA CHAPELLE GLAIN,44670,44031,47.621975,-1.194057,0.58,44,1460,45
1461,44149092.0, LE PATIS DU SAUZAIS,,SAFFRE,44390,44149,47.473216,-1.586362,0.81,44,1461,36
1462,44192051.0, LA FONTAINE MORIN,,ST VIAUD,44320,44192,47.22887,-2.018426,0.68,44,1462,31
1463,44129053.0,LA CROIX DU RIAU,ND,PONTCHATEAU,44160,44129,47.461931,-2.115881,0.7,44,1463,30
1464,44219243.0,LES GDES COURLAIS,VRITZ,VALLONS DE L ERDRE,44540,44180,47.583085,-1.072806,0.53,44,1464,18
1465,44034046.0,VIANDERIE,LA CHAPELLE ST SAUVEUR,LOIREAUXENCE,44370,44213,47.438956,-0.98391,0.57,44,1465,28
1466,44038084.0,26 LA MICHELAIS DES MARAIS,,CHAUVE,44320,44038,47.144705,-2.021637,0.77,44,1466,26
1467,44063117.0,BRAHINIERE,,GETIGNE,44190,44063,47.08388,-1.169838,0.82,44,1467,19
1468,44079058.0,BLISSIERE,,LE LANDREAU,44430,44079,47.218493,-1.298493,0.77,44,1468,29
1469,44006057.0,KER GERAUD,,ASSERAC,44410,44006,47.421398,-2.412158,0.25,44,1469,34
1470,44156298.0,2 LE BOUSSON,,CORCOUE SUR LOGNE,44650,44156,46.948032,-1.655179,0.78,44,1470,31
1471,44001095.0, LA FOIE,,ABBARETZ,44170,44001,47.533289,-1.526953,0.73,44,1471,35
1472,44217053.0,LE BOIS DES TANIERES,,VIGNEUX DE BRETAGNE,44360,44217,47.339353,-1.782296,0.86,44,1472,37
1473,44217108.0,29 ROUTE DE LA LEVEE DES DONS,LA HUNELIERE,VIGNEUX DE BRETAGNE,44360,44217,47.315991,-1.675073,0.74,44,1473,30
1474,44163348.0, L OEIL HAUT,,VAIR SUR LOIRE,44150,44163,47.403074,-1.125599,0.53,44,1474,21
1475,44181003.0,1 LA POTERIE,ST MEME LE TENU,MACHECOUL SAINT MEME,44270,44087,47.008717,-1.803507,0.61,44,1475,35
1476,44134089.0,LA HERBAUDIERE,,POUILLE LES COTEAUX,44522,44134,47.478723,-1.15367,0.84,44,1476,33
1477,44161007.0,LA COLINIERE,,ST GILDAS DES BOIS,44530,44161,47.505431,-2.035387,0.56,44,1477,32
1478,44110075.0,6 ROUTE DE LA POUPINIERE,,NORT SUR ERDRE,44390,44110,47.415129,-1.499088,0.91,44,1478,27
1479,44022025.0, LA MAISON ROUGE,,BOUSSAY,44190,44022,47.051232,-1.204003,0.8,44,1479,18
1480,44014015.0,5 RUE DE LA CROIX,,LE BIGNON,44140,44014,47.099968,-1.490845,0.83,44,1480,25
1481,44217101.0, ST JEAN DU TERTRE,,VIGNEUX DE BRETAGNE,44360,44217,47.330421,-1.759057,0.53,44,1481,30
1482,44080013.0,LES PETITS CHAMPS,,LAVAU SUR LOIRE,44260,44080,47.310746,-1.965183,0.53,44,1482,18
1483,44214499.0, 30 LA GUICHARDIERE,,VAY,44170,44214,47.54759,-1.726336,0.68,44,1483,27
1484,44151308.0,BAUVRON,,ST ANDRE DES EAUX,44117,44151,47.331272,-2.33287,0.56,44,1484,14
1485,44157052.0,4 RUE DES BRANDES,,ST ETIENNE DE MER MORTE,44270,44157,46.932456,-1.741122,0.77,44,1485,27
1486,44006295.0, LA VILLE AU VENT,,ASSERAC,44410,44006,47.429986,-2.38917,0.4,44,1486,35
1487,44006248.0,POILVERT,,ASSERAC,44410,44006,47.42359,-2.412186,0.39,44,1487,33
1488,44045002.0,LA POIRIE,,CORDEMAIS,44360,44045,47.2943,-1.816217,0.77,44,1488,34
1489,44082119.0,57 LA COLINIERE DE LA MUSSE,,LIGNE,44850,44082,47.392255,-1.392114,0.84,44,1489,28
1490,44031047.0,GRANDE HAIE,,LA CHAPELLE GLAIN,44670,44031,47.623088,-1.169893,0.8,44,1490,35
1491,44011025.0,LA GALLERIE,BELLIGNE,LOIREAUXENCE,44370,44213,47.473607,-0.971912,0.6,44,1491,24
1492,44008147.0,2 AL GUALONNIERE,BARBECHAT,DIVATTE SUR LOIRE,44450,44029,47.299027,-1.316464,0.55,44,1492,13
1493,44015502.0,LA CORNIERE,,BLAIN,44130,44015,47.489202,-1.77935,0.75,44,1493,32
1494,44067659.0,82 LE VERGER,,GUEMENE PENFAO,44290,44067,47.600722,-1.786222,0.73,44,1494,27
1495,44067161.0,4 SAINT GEORGES,,GUEMENE PENFAO,44290,44067,47.602064,-1.813429,0.35,44,1495,38
1496,44076364.0,L'EPINAIS,,JANS,44170,44076,47.620916,-1.602206,0.81,44,1496,30
1497,44007429.0,LES PINS,,AVESSAC,44460,44007,47.637545,-1.976798,0.73,44,1497,36
1498,44061070.0,1 Bis LES LANDES GRASSES,,FROSSAY,44320,44061,47.221034,-1.979654,0.72,44,1498,35
1499,44099004.0,LA FERRONAIS,,MOISDON LA RIVIERE,44520,44099,47.602525,-1.405781,0.59,44,1499,34
1500,44114050.0,FERME DU PLESSIS BURON,,ORVAULT,44700,44114,47.278332,-1.625238,0.63,44,1500,17
1501,44173050.0,QUENNETIER,,ST LUMINE DE CLISSON,44190,44173,47.094747,-1.360469,0.71,44,1501,17
1502,44099072.0,LA HAUDUSSAIS,,MOISDON LA RIVIERE,44520,44099,47.625498,-1.352874,0.62,44,1502,35
1503,44058146.0,LA FROMIERE,,FERCE,44660,44058,47.8173,-1.404011,0.44,44,1503,24
